29,1,30.08,454.13,242.12,103.38999999999999,1,1,1.0
30,1,30.08,454.32,241.90000000000003,103.19999999999999,1,1,1.0
31,1,30.08,454.52,241.68,103.0,1,1,1.0
32,1,30.08,454.72,241.46000000000004,102.79999999999995,1,1,1.0
33,1,30.08,454.91,241.24,102.60999999999996,1,1,1.0
34,1,30.08,455.11,241.01,102.40999999999997,1,1,1.0
35,1,30.08,455.31,240.79000000000002,102.20999999999998,1,1,1.0
36,1,30.08,455.5,240.57,102.01999999999998,1,1,1.0
37,1,30.08,455.7,240.35000000000002,101.82,1,1,1.0
38,1,30.08,455.9,240.13,101.62,1,1,1.0
39,1,30.08,456.09,239.90000000000003,101.43,1,1,1.0
40,1,30.08,456.29,239.68,101.22999999999996,1,1,1.0
41,1,30.08,456.49,239.46000000000004,101.02999999999997,1,1,1.0
42,1,30.08,456.68,239.24,100.83999999999997,1,1,1.0
43,1,30.08,456.88,239.02000000000004,100.63999999999999,1,1,1.0
44,1,30.08,457.08,238.79000000000002,100.44,1,1,1.0
45,1,30.08,457.27,238.57,100.25,1,1,1.0
46,1,30.08,457.47,238.35000000000002,100.04999999999995,1,1,1.0
47,1,30.08,457.67,238.13,99.84999999999997,1,1,1.0
48,1,30.08,457.86,237.91000000000003,99.65999999999997,1,1,1.0
49,1,30.08,458.06,237.68,99.45999999999998,1,1,1.0
50,1,30.08,458.26,237.46000000000004,99.25999999999999,1,1,1.0
51,1,30.08,458.45,237.24,99.07,1,1,1.0
52,1,30.08,458.65,237.02000000000004,98.87,1,1,1.0
53,1,30.08,458.85,236.8,98.66999999999996,1,1,1.0
54,1,30.08,459.04,236.57,98.47999999999996,1,1,1.0
55,1,30.08,459.24,236.35000000000002,98.27999999999997,1,1,1.0
56,1,30.08,459.44,236.13,98.07999999999998,1,1,1.0
57,1,30.08,459.64,235.91000000000003,97.88,1,1,1.0
58,1,30.08,459.83,235.68,97.69,1,1,1.0
59,1,30.08,460.03,235.46000000000004,97.49000000000001,1,1,1.0
60,1,30.08,460.23,235.24,97.28999999999996,1,1,1.0
61,1,30.08,460.42,235.02000000000004,97.09999999999997,1,1,1.0
62,1,30.08,460.62,234.8,96.89999999999998,1,1,1.0
63,1,30.08,460.82,234.57,96.69999999999999,1,1,1.0
64,1,30.08,461.01,234.35000000000002,96.50999999999999,1,1,1.0
65,1,30.08,461.21,234.13,96.31,1,1,1.0
66,1,30.08,461.41,233.91000000000003,96.10999999999996,1,1,1.0
67,1,30.08,461.6,233.69,95.91999999999996,1,1,1.0
68,1,30.08,461.8,233.46000000000004,95.71999999999997,1,1,1.0
69,1,30.08,462.0,233.24,95.51999999999998,1,1,1.0
70,1,30.08,462.19,233.02000000000004,95.32999999999998,1,1,1.0
71,1,30.08,462.39,232.8,95.13,1,1,1.0
72,1,30.08,462.59,232.58000000000004,94.93,1,1,1.0
73,1,30.08,462.78,232.35000000000002,94.74000000000001,1,1,1.0
74,1,30.08,462.98,232.13,94.53999999999996,1,1,1.0
75,1,30.08,463.18,231.91000000000003,94.33999999999997,1,1,1.0
76,1,30.08,463.37,231.69,94.14999999999998,1,1,1.0
77,1,30.08,463.57,231.47000000000003,93.94999999999999,1,1,1.0
78,1,30.08,463.77,231.24,93.75,1,1,1.0
79,1,30.08,463.96,231.02000000000004,93.56,1,1,1.0
80,1,30.08,464.16,230.8,93.35999999999996,1,1,1.0
81,1,30.08,464.36,230.58000000000004,93.15999999999997,1,1,1.0
82,1,30.08,464.55,230.36,92.96999999999997,1,1,1.0
83,1,30.08,464.75,230.13,92.76999999999998,1,1,1.0
84,1,30.08,464.95,229.91000000000003,92.57,1,1,1.0
85,1,30.08,465.14,229.69,92.38,1,1,1.0
86,1,30.08,465.34,229.47000000000003,92.18,1,1,1.0
87,1,30.08,465.54,229.25,91.97999999999996,1,1,1.0
