201,1,485.28,0.0,947.04,386.57,1,1,1.0
202,1,478.33,0.82,949.4000000000001,400.35,1,1,1.0
203,1,471.38,1.65,951.7600000000001,414.13,1,1,1.0
204,1,464.43,2.47,954.1199999999999,427.90999999999997,1,1,1.0
205,1,457.48,3.3,956.47,441.68,1,1,1.0
206,1,450.53,4.12,958.8299999999999,455.46999999999997,1,1,1.0
207,1,443.58,4.95,961.19,469.24,1,1,1.0
208,1,436.63,5.77,963.5500000000001,483.03000000000003,1,1,1.0
209,1,429.68,6.6,965.9099999999999,496.79999999999995,1,1,1.0
210,1,422.73,7.42,968.27,510.59,1,1,1.0
211,1,415.78,8.25,970.6200000000001,524.36,1,1,1.0
212,1,408.83,9.07,972.98,538.15,1,1,1.0
213,1,401.88,9.9,975.34,551.9200000000001,1,1,1.0
214,1,394.93,10.72,977.7,565.6999999999999,1,1,1.0
215,1,387.98,11.54,980.06,579.49,1,1,1.0
216,1,381.03,12.37,982.4200000000001,593.26,1,1,1.0
217,1,374.08,13.19,984.78,607.05,1,1,1.0
218,1,367.13,14.02,987.13,620.82,1,1,1.0
219,1,360.18,14.84,989.49,634.61,1,1,1.0
220,1,353.23,15.67,991.8499999999999,648.38,1,1,1.0
221,1,346.28,16.49,994.21,662.16,1,1,1.0
222,1,340.51,28.51,994.21,662.16,1,1,1.0
223,1,334.74,40.52,994.21,662.16,1,1,1.0
224,1,328.97,52.54,994.2,662.1600000000001,1,1,1.0
225,1,323.2,64.55,994.2,662.1600000000001,1,1,1.0
226,1,317.42,76.57,994.21,662.1600000000001,1,1,1.0
227,1,311.65,88.58,994.2099999999999,662.16,1,1,1.0
228,1,305.88,100.59,994.2099999999999,662.17,1,1,1.0
229,1,300.11,112.61,994.1999999999999,662.16,1,1,1.0
230,1,294.34,124.62,994.2,662.17,1,1,1.0
231,1,288.57,136.64,994.2,662.16,1,1,1.0
232,1,282.79,148.65,994.21,662.1700000000001,1,1,1.0
233,1,277.02,160.67,994.21,662.1600000000001,1,1,1.0
234,1,271.25,172.68,994.21,662.1600000000001,1,1,1.0
235,1,265.48,184.7,994.2,662.1600000000001,1,1,1.0
236,1,259.71,196.71,994.2,662.16,1,1,1.0
237,1,253.93,208.73,994.21,662.16,1,1,1.0
238,1,248.16,220.74,994.2099999999999,662.16,1,1,1.0
239,1,242.39,232.76,994.2099999999999,662.16,1,1,1.0
240,1,236.62,244.77,994.2099999999999,662.16,1,1,1.0
241,1,230.85,256.79,994.1999999999999,662.1600000000001,1,1,1.0
242,1,227.2,266.09,994.2,656.6300000000001,1,1,1.0
243,1,223.54,275.39,994.21,651.1,1,1,1.0
244,1,219.89,284.7,994.2099999999999,645.56,1,1,1.0
245,1,216.24,294.0,994.21,640.02,1,1,1.0
246,1,212.59,303.3,994.2099999999999,634.49,1,1,1.0
247,1,208.94,312.61,994.2,628.9499999999999,1,1,1.0
248,1,205.29,321.91,994.2,623.4200000000001,1,1,1.0
249,1,201.64,331.21,994.1999999999999,617.8900000000001,1,1,1.0
250,1,197.98,340.52,994.21,612.35,1,1,1.0
251,1,194.33,349.82,994.2099999999999,606.8199999999999,1,1,1.0
252,1,190.68,359.12,994.21,601.29,1,1,1.0
253,1,187.03,368.43,994.2,595.75,1,1,1.0
254,1,183.38,377.73,994.1999999999999,590.22,1,1,1.0
255,1,179.73,387.03,994.2,584.69,1,1,1.0
256,1,176.07,396.34,994.21,579.1500000000001,1,1,1.0
257,1,172.42,405.64,994.2100000000002,573.62,1,1,1.0
258,1,168.77,414.94,994.21,568.0899999999999,1,1,1.0
259,1,165.12,424.25,994.2099999999999,562.55,1,1,1.0
260,1,161.47,433.55,994.2,557.02,1,1,1.0
261,1,157.82,442.85,994.2,551.49,1,1,1.0
262,1,155.34,446.51,994.2099999999999,551.48,1,1,1.0
263,1,152.87,450.16,994.2099999999999,551.48,1,1,1.0
264,1,150.4,453.81,994.1999999999999,551.48,1,1,1.0
265,1,147.92,457.46,994.2100000000002,551.48,1,1,1.0
266,1,145.45,461.11,994.2,551.48,1,1,1.0
267,1,142.98,464.76,994.2,551.48,1,1,1.0
268,1,140.5,468.41,994.21,551.49,1,1,1.0
269,1,138.03,472.07,994.2,551.48,1,1,1.0
270,1,135.55,475.72,994.21,551.48,1,1,1.0
271,1,133.08,479.37,994.2099999999999,551.4799999999999,1,1,1.0
272,1,130.61,483.02,994.1999999999999,551.48,1,1,1.0
273,1,128.13,486.67,994.2099999999999,551.48,1,1,1.0
274,1,125.66,490.32,994.2099999999999,551.49,1,1,1.0
275,1,123.19,493.98,994.2,551.48,1,1,1.0
276,1,120.71,497.63,994.21,551.4799999999999,1,1,1.0
277,1,118.24,501.28,994.21,551.48,1,1,1.0
278,1,115.77,504.93,994.2,551.48,1,1,1.0
279,1,113.29,508.58,994.21,551.48,1,1,1.0
280,1,110.82,512.23,994.21,551.48,1,1,1.0
281,1,108.35,515.88,994.1999999999999,551.4899999999999,1,1,1.0
282,1,108.35,516.13,994.0400000000001,551.2399999999999,1,1,1.0
283,1,108.35,516.38,993.88,551.0000000000001,1,1,1.0
284,1,108.35,516.63,993.7099999999999,550.7500000000001,1,1,1.0
285,1,108.35,516.88,993.5500000000001,550.5100000000001,1,1,1.0
286,1,108.35,517.12,993.39,550.2800000000001,1,1,1.0
287,1,108.35,517.37,993.2199999999999,550.0300000000001,1,1,1.0
288,1,108.35,517.62,993.0600000000001,549.7900000000001,1,1,1.0
289,1,108.35,517.87,992.9,549.5400000000001,1,1,1.0
290,1,108.35,518.11,992.7299999999999,549.3100000000001,1,1,1.0
291,1,108.35,518.36,992.57,549.07,1,1,1.0
292,1,108.35,518.61,992.41,548.82,1,1,1.0
293,1,108.35,518.86,992.2399999999999,548.58,1,1,1.0
294,1,108.35,519.11,992.08,548.33,1,1,1.0
295,1,108.35,519.35,991.92,548.1,1,1,1.0
296,1,108.35,519.6,991.7499999999999,547.86,1,1,1.0
297,1,108.35,519.85,991.59,547.61,1,1,1.0
298,1,108.35,520.1,991.43,547.37,1,1,1.0
299,1,108.35,520.34,991.2599999999999,547.14,1,1,1.0
300,1,108.35,520.59,991.1,546.89,1,1,1.0
301,1,108.35,520.84,990.9399999999999,546.65,1,1,1.0
302,1,108.35,521.09,990.7699999999999,546.4,1,1,1.0
303,1,108.35,521.33,990.61,546.17,1,1,1.0
304,1,108.35,521.58,990.4499999999999,545.93,1,1,1.0
305,1,108.35,521.83,990.2800000000001,545.68,1,1,1.0
306,1,108.35,522.08,990.12,545.4399999999999,1,1,1.0
307,1,108.35,522.33,989.9599999999999,545.1899999999999,1,1,1.0
308,1,108.35,522.57,989.7900000000001,544.9599999999999,1,1,1.0
309,1,108.35,522.82,989.63,544.7199999999999,1,1,1.0
310,1,108.35,523.07,989.4699999999999,544.4699999999999,1,1,1.0
311,1,108.35,523.32,989.3100000000001,544.2299999999999,1,1,1.0
312,1,108.35,523.56,989.14,543.99,1,1,1.0
313,1,108.35,523.81,988.9799999999999,543.75,1,1,1.0
314,1,108.35,524.06,988.82,543.51,1,1,1.0
315,1,108.35,524.31,988.65,543.26,1,1,1.0
316,1,108.35,524.56,988.4899999999999,543.02,1,1,1.0
317,1,108.35,524.8,988.33,542.78,1,1,1.0
318,1,108.35,525.05,988.16,542.54,1,1,1.0
319,1,108.35,525.3,987.9999999999999,542.3,1,1,1.0
320,1,108.35,525.55,987.84,542.05,1,1,1.0
321,1,108.35,525.79,987.67,541.8199999999999,1,1,1.0
322,1,108.35,526.04,987.5099999999999,541.5699999999999,1,1,1.0
323,1,108.35,526.29,987.35,541.3299999999999,1,1,1.0
324,1,108.35,526.54,987.18,541.0900000000001,1,1,1.0
325,1,108.35,526.78,987.0199999999999,540.8500000000001,1,1,1.0
326,1,108.35,527.03,986.86,540.6100000000001,1,1,1.0
327,1,108.35,527.28,986.6899999999999,540.3600000000001,1,1,1.0
328,1,108.35,527.53,986.5300000000001,540.1200000000001,1,1,1.0
329,1,108.35,527.78,986.37,539.8800000000001,1,1,1.0
330,1,108.35,528.02,986.1999999999999,539.6400000000001,1,1,1.0
331,1,108.35,528.27,986.0400000000001,539.4000000000001,1,1,1.0
332,1,108.35,528.52,985.88,539.1500000000001,1,1,1.0
333,1,108.35,528.77,985.7099999999999,538.9100000000001,1,1,1.0
334,1,108.35,529.01,985.5500000000001,538.6800000000001,1,1,1.0
335,1,108.35,529.26,985.39,538.4300000000001,1,1,1.0
336,1,108.35,529.51,985.2299999999999,538.19,1,1,1.0
337,1,108.35,529.76,985.0600000000001,537.94,1,1,1.0
338,1,108.35,530.01,984.9,537.7,1,1,1.0
339,1,108.35,530.25,984.7399999999999,537.47,1,1,1.0
340,1,108.35,530.5,984.57,537.22,1,1,1.0
341,1,108.35,530.75,984.41,536.98,1,1,1.0
342,1,108.35,531.0,984.2499999999999,536.73,1,1,1.0
343,1,108.35,531.24,984.08,536.5,1,1,1.0
344,1,108.35,531.49,983.92,536.26,1,1,1.0
345,1,108.35,531.74,983.7599999999999,536.01,1,1,1.0
346,1,108.35,531.99,983.59,535.77,1,1,1.0
347,1,108.35,532.24,983.43,535.52,1,1,1.0
348,1,108.35,532.48,983.2699999999999,535.29,1,1,1.0
349,1,108.35,532.73,983.1,535.05,1,1,1.0
350,1,108.35,532.98,982.9399999999999,534.8,1,1,1.0
351,1,108.35,533.23,982.7800000000001,534.56,1,1,1.0
352,1,108.35,533.47,982.61,534.3299999999999,1,1,1.0
